store_name,store_address,store_genre,store_dinner_price_range,store_lunch_price_range,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,sp12,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,restaurant_local_popular,restaurant_local_cnt,store_review_cnt,sn1,sn2,sn3,sn4,sn5,sn6,sn7,sn8,sn9,sn10,sn11,sn12,local_food_name,img_url,store_homepage,tabelog_url
いか清 大門,北海道函館市若松町6-10 , 居酒屋、魚介料理・海鮮料理,"7,999",60000,5,5,5,2,2,5,5,5,1,1,1,1,4.5,4,4.5,2.0,2.0,3.5,3.5,3,2.0,2.0,3,4.5,5,3,2,1,1,3,4,3,2,3,5,5,5,5,2,イカ　ヤリイカ　ホタテガイ　マナマコ　エゾアワビ　ホテイウオ　マガキ　,イカ　ヤリイカ　ホタテガイ　マナマコ　ホテイウオ　マガキ　,イカ　エビ　ヤリイカ　ウニ　ホタテガイ　ホテイウオ　マガキ　,エビ　ウニ　,エビ　ウニ　,イカ　エビ　ウニ　ウバガイ　エゾバフンウニ　,イカ　ウニ　スルメイカ　ウバガイ　エゾバフンウニ　,イカ　ウニ　スルメイカ　ウバガイ　,ウニ　ウバガイ　,クロマグロ　シシャモ　,クロマグロ　シシャモ　エゾアワビ　タコ　,ホタテガイ　クロマグロ　マナマコ　エゾアワビ　ホテイウオ　マガキ　タコ　,"['イカ', 'ヤリイカ', 'ウニ', 'スルメイカ', 'ウバガイ', 'エゾバフンウニ', 'ホテイウオ', 'タコ']",https://tblg.k-img.com/restaurant/images/Rvw/58418/320x320_square_58418823.jpg,http://ikasei.com/info/1174708,https://tabelog.com/hokkaido/A0105/A010501/1052792/
丸亀製麺 函館店,北海道函館市東山2-2-24 , うどん、カレーうどん、天ぷら,999,60000,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/92115/320x320_square_92115143.jpg,http://www.toridoll.com/shop/marugame/,https://tabelog.com/hokkaido/A0105/A010501/1038746/
浜塩と炊炉,北海道函館市本町33-7 , ジンギスカン、魚介料理・海鮮料理,"4,999","5,999",2,2,2,2,2,2,1,1,1,2,2,2,2.5,1.0,2.5,2.0,2.0,1.0,1,1,1,1.0,2.0,2.0,3,1,2,2,2,1,1,1,1,2,3,2,2,1.5,1,ホタテガイ　エゾアワビ　コマイ　,ホタテガイ　,ホタテガイ　ホッケ　エビ　,ホッケ　エビ　,ホッケ　エビ　,エビ　,,,,シシャモ　,エゾアワビ　シシャモ　,ホタテガイ　エゾアワビ　,['ホッケ'],https://tblg.k-img.com/images/shared/nophoto/nophoto_320x320.png,http://hamasho-takuro.com/,https://tabelog.com/hokkaido/A0105/A010501/1044828/
松ふみ,北海道函館市美原2-7-20 , そば、うどん,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/162746/320x320_square_162746172.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1012969/
おむすび屋 ふじ,北海道函館市鍛治1-25-18 , おにぎり,60000,999,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,2,2,2,1,4,1,1,,,エビ　,エビ　,エビ　,エビ　,,,サケ　,サケ　,サケ　,,[],https://tblg.k-img.com/restaurant/images/Rvw/133035/320x320_square_133035267.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1041590/
モントロー洋菓子店,北海道函館市亀田本町24-16 , ケーキ,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/165880/320x320_square_ca32f20fb98c04a2b7251e8f9f6bf4ef.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1031932/
竹葉新葉亭,北海道函館市湯川町2丁目6番22号 , 旅館,"39,999","14,999",4,4,4,2,2,4,4,4,1,1,2,2,3,2.5,3.5,2.0,2.0,3,3,2.5,2.0,2.0,3,3,4,3,2,1,2,3,4,2,2,3,5,5,4,3,2,エゾアワビ　イカ　ホタテガイ　ヒラメ　,イカ　ホタテガイ　ヒラメ　,ウニ　エビ　イカ　ホタテガイ　ヒラメ　,ウニ　エビ　,ウニ　エビ　,ウニ　エビ　イカ　ケガニ　,ウニ　イカ　ケガニ　スルメイカ　,ウニ　イカ　スルメイカ　,ウニ　サケ　,クロマグロ　サケ　,エゾアワビ　クロマグロ　タラバガニ　サケ　,エゾアワビ　ホタテガイ　クロマグロ　タラバガニ　,"['ウニ', 'イカ', 'ケガニ', 'スルメイカ']",https://tblg.k-img.com/restaurant/images/Rvw/149769/320x320_square_149769201.jpg,http://www.chikuba-s.co.jp/,https://tabelog.com/hokkaido/A0105/A010501/1030572/
四季海鮮　旬花　 駅弁販売店,北海道函館市若松町12-13 , 弁当,60000,999,3,3,3,1,1,3,3,3,1,1,1,1,3,3,3,1,1,1.0,1.0,1.0,1.0,2.5,3,2.5,1,1,1,2,3,3,2,1,2,3,4,2,3,2.5,2,イカ　マガキ　ホタテガイ　ニシン　,イカ　マガキ　ホタテガイ　ニシン　,イカ　マガキ　ホタテガイ　ニシン　,,,イカ　,イカ　,イカ　,サケ　,シシャモ　サケ　ニシン　,タコ　シシャモ　サケ　ニシン　,タコ　マガキ　ホタテガイ　,"['タコ', 'イカ', 'ニシン']",https://tblg.k-img.com/restaurant/images/Rvw/154734/320x320_square_154734136.jpg,http://www.shunka.jp/,https://tabelog.com/hokkaido/A0105/A010501/1026031/
おにぎりの佐くら,北海道函館市新川町27-9 , おにぎり,60000,999,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,2,2,2,1,5,1,1,,,,,,,,,サケ　,サケ　,サケ　,,[],https://tblg.k-img.com/restaurant/images/Rvw/114515/320x320_square_114515211.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1030101/
cafe 海と硝子,北海道函館市住吉町15-2 , カフェ,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/141135/320x320_square_141135590.jpg,https://www.misuzu-glass.com/cafe,https://tabelog.com/hokkaido/A0105/A010501/1061899/
奥芝商店 函館本店,北海道函館市梁川町7-15 , スープカレー,"1,999","1,999",1,1,5,5,5,5,1,1,1,1,1,1,2.0,2.0,2.5,2.0,2.0,2.0,1.0,1.0,1,1.0,2.0,2.0,1,1,1,1,1,1,2,2,2,1,2,2,5,1.5,3,イカ　アサリ　,イカ　アサリ　,エビ　イカ　アサリ　,エビ　アサリ　,エビ　アサリ　,エビ　イカ　,イカ　,イカ　,,アサリ　,ブリ　アサリ　,ブリ　アサリ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/124114/320x320_square_124114062.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1042739/
気っ風握りよいしょ,北海道函館市桔梗3-40-10 , 寿司,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,2.5,2.5,3,1.0,1.0,2.0,1.0,1.0,1,1.0,1.0,2.0,2,2,2,1,1,1,1,1,1,2,2,2,1,1.5,2,ホタテガイ　イカ　ヒラメ　,ホタテガイ　イカ　ヒラメ　,ホタテガイ　エビ　イカ　ヒラメ　,エビ　,エビ　,エビ　イカ　,イカ　,イカ　,,クロマグロ　,クロマグロ　,クロマグロ　ホタテガイ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/121699/320x320_square_121699960.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1021664/
はこだて浪漫館,北海道函館市大手町22-2 サクラ観光市場内, 海鮮丼,60000,"5,999",3,3,5,5,5,5,5,5,5,1,2,2,1.0,1.0,2.5,2.0,2.0,3,2.5,2.0,2.0,2.0,2.5,1.0,1,1,1,1,1,2,2,1,2,3,4,2,5,2.5,1,イカ　,イカ　,ウニ　イカ　エビ　,ウニ　エビ　,ウニ　エビ　,ウニ　イカ　ケガニ　エビ　,ウニ　イカ　ケガニ　,ウニ　イカ　,ウニ　サケ　,シシャモ　サケ　,シシャモ　タラバガニ　サケ　,タラバガニ　,"['ウニ', 'イカ', 'ケガニ']",https://tblg.k-img.com/restaurant/images/Rvw/160760/320x320_square_160760121.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1055166/
大国屋,北海道函館市弁天町13-6 , ラーメン、中華料理、ベトナム料理,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1.0,2.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,ホタテガイ　,ホタテガイ　,ホタテガイ　,,,,,,,,ブリ　,ブリ　ホタテガイ　,[],https://tblg.k-img.com/restaurant/images/Rvw/122398/320x320_square_122398366.jpg,http://www.hakodate.ne.jp/ramen/shop/okuniya.html,https://tabelog.com/hokkaido/A0105/A010501/1007394/
中華そば 一縁,北海道函館市鍛治1-33-5 M's ねむの木 1F, ラーメン,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/164282/320x320_square_2ee6b36ce413acdc54ff63311e4caefa.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1066668/
串山串蔵,北海道函館市若松町17-9 , 焼鳥、焼酎バー,"2,999",60000,3,3,3,1,1,3,3,3,1,1,1,1,2.0,2.0,2.0,1,1,1.0,1.0,2.0,2.0,2.0,2.5,2.0,1,1,1,1,1,1,1,2,3,3,4,2,3,1.5,2,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ホタテガイ　,,,イカ　,イカ　,イカ　サンマ　,サケ　サンマ　,シシャモ　サケ　,シシャモ　サケ　ブリ　,ホタテガイ　ブリ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/153797/320x320_square_153797520.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1024969/
中華料理 壹龍火,北海道函館市石川町52-196 ソラーナ 1F, 中華料理,60000,"1,999",1,1,4,4,4,4,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/164317/320x320_square_cab13542291f3431d0f3942a64ae174b.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1067779/
ホテルベーカー モンモランシー,北海道函館市大手町5-10 函館国際ホテル本館　１Ｆ, パン、パン・サンドイッチ（その他）,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/113861/320x320_square_113861659.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1016754/
コーヒーケーキショップ美鈴 湯川店,北海道函館市湯川町2丁目29-1 , ケーキ、カフェ、コーヒー専門店,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,,,,,,,,,,,ブリ　,ブリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/146903/320x320_square_146903249.jpg,http://www.misuzucoffee.com/,https://tabelog.com/hokkaido/A0105/A010501/1022310/
河畔亭,北海道函館市湯川町2丁目5-23 , 旅館、懐石・会席料理、オーベルジュ,"9,999","7,999",5,5,5,1,3,4,4,4,1,1,1,5,2.0,2.0,2.0,1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,2,2,2,1,2,2,2,1,5,1.5,1,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ホタテガイ　,,ベニザケ　,イカ　ベニザケ　,イカ　ベニザケ　,イカ　,サケ　,サケ　,サケ　,ホタテガイ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/44609/320x320_square_44609546.jpg,http://www.kahantei.com,https://tabelog.com/hokkaido/A0105/A010501/1032125/
松葉屋精肉店,北海道函館市深堀町31-54 , その他,999,60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/115572/320x320_square_115572118.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1029740/
天老,北海道函館市駒場町7-13 , ラーメン、居酒屋,"4,999","1,999",1,1,5,5,5,5,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/162335/320x320_square_162335077.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1065226/
らーめんまいど,北海道函館市湯川町1-26-34 , ラーメン,"1,999",999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/130348/320x320_square_130348734.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1043943/
鮨村,北海道函館市駒場町13-10 , 寿司,"3,999",60000,1,1,3,3,3,3,1,1,1,3,3,3,1.0,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1,1,1,1,1,1,1,1,2,3,3,3,1.5,1,エゾアワビ　,,エビ　ウニ　,エビ　ウニ　,エビ　ウニ　,エビ　ウニ　,ウニ　,ウニ　,ウニ　,クロマグロ　,クロマグロ　エゾアワビ　,クロマグロ　エゾアワビ　,['ウニ'],https://tblg.k-img.com/restaurant/images/Rvw/24191/320x320_square_24191063.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1007416/
あじさい 本店,北海道函館市五稜郭町29-22 , ラーメン、餃子、中華料理,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,2,1,1,2,2,3,3,1,2,4,5,4,1,1.5,5,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/97354/320x320_square_97354732.jpg,http://www.ajisai.tv/,https://tabelog.com/hokkaido/A0105/A010501/1000366/
輝なり,北海道函館市本町21-6 , 居酒屋,"3,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/122974/320x320_square_122974061.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1050763/
高田屋,北海道函館市若松町9-3 , 海鮮丼,60000,999,5,5,5,1,1,5,5,5,1,1,1,1,3,3,4.5,2.5,2.5,2.5,2.5,2.5,1.0,1,1.0,2.5,2,2,3,2,2,1,2,2,1,1,2,2,5,3.5,2,イカ　ホタテガイ　ヤリイカ　マガキ　,イカ　ホタテガイ　ヤリイカ　マガキ　,イカ　ホタテガイ　ウニ　ホッケ　ヤリイカ　エビ　マガキ　,ウニ　ホッケ　エビ　,ウニ　ホッケ　エビ　,イカ　ウニ　エビ　,イカ　ウニ　スルメイカ　,イカ　ウニ　スルメイカ　,ウニ　,,ブリ　,ブリ　ホタテガイ　マガキ　,"['イカ', 'ウニ', 'ホッケ', 'ヤリイカ', 'スルメイカ']",https://tblg.k-img.com/restaurant/images/Rvw/123688/320x320_square_123688547.jpg,http://takadaya-kahee.com/,https://tabelog.com/hokkaido/A0105/A010501/1059887/
グラーノエアックア,北海道函館市豊川町2-2 , ピザ、パスタ、イタリアン,"2,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,2.0,1.0,1,1,1,1,1,1,1,1,2,2,3,2,1,1,2,,,エビ　,エビ　,エビ　,エビ　,,,サケ　,サケ　,ブリ　サケ　,ブリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/161301/320x320_square_161301074.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1036175/
うに むらかみ 函館本店,北海道函館市大手町22-1 , 魚介料理・海鮮料理、海鮮丼、居酒屋,60000,"3,999",1,1,5,5,5,5,5,5,5,1,1,1,2.0,2.0,3,2.0,2.0,3,2.5,2.0,1.0,1,1.0,2.0,5,3,3,3,4,5,5,4,4,3,5,5,5,2.5,5,イカ　ホタテガイ　,イカ　ホタテガイ　,ウニ　イカ　エビ　ホタテガイ　,ウニ　エビ　,ウニ　エビ　,ウニ　イカ　エゾバフンウニ　エビ　,ウニ　イカ　エゾバフンウニ　,ウニ　イカ　,ウニ　,,ブリ　,ブリ　ホタテガイ　,"['ウニ', 'イカ', 'エゾバフンウニ']",https://tblg.k-img.com/restaurant/images/Rvw/25468/320x320_square_25468630.jpg,https://www.uni-murakami.com/,https://tabelog.com/hokkaido/A0105/A010501/1000136/
和酒屋 みやび,北海道函館市本町18-18 Y・Kビル１F, 居酒屋,"7,999",60000,4,4,4,1,1,4,4,4,1,1,1,1,2.0,2.0,2.5,1.0,1.0,2.5,2.5,2.5,2.0,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,2,2,2,4,2.5,1,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ホタテガイ　ウニ　,ウニ　,ウニ　,イカ　ウバガイ　ウニ　,イカ　ウバガイ　ウニ　,イカ　ウバガイ　ウニ　,ウバガイ　ウニ　,クロマグロ　,クロマグロ　,ホタテガイ　クロマグロ　,"['イカ', 'ウバガイ', 'ウニ']",https://tblg.k-img.com/restaurant/images/Rvw/48611/320x320_square_48611307.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1026140/
蕎麦酒彩吉兆庵,北海道函館市赤川1-24-2 , そば、うどん,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1.5,1,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,サケ　,サケ　,サケ　,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/76504/320x320_square_76504242.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1012919/
きくよ食堂 支店,北海道函館市若松町10-11 , 海鮮丼、定食・食堂、魚介料理・海鮮料理,60000,"1,999",3,3,5,5,5,5,5,5,5,1,1,2,2.0,2.0,3.5,2.5,3,3,2.5,2.0,2.0,1.0,1.0,1.0,2,2,3,2,3,2,4,3,3,2,4,3,5,2.5,3,ホタテガイ　イカ　,ホタテガイ　イカ　,ウニ　エビ　ホタテガイ　イカ　ホッケ　,ウニ　エビ　ホッケ　,ウニ　エビ　ベニザケ　ホッケ　,ウニ　エビ　ベニザケ　イカ　,ウニ　ベニザケ　イカ　,ウニ　イカ　,ウニ　サケ　,サケ　,サケ　,ホタテガイ　,"['ウニ', 'イカ', 'ホッケ']",https://tblg.k-img.com/restaurant/images/Rvw/23790/320x320_square_23790115.jpg,http://hakodate-kikuyo.com,https://tabelog.com/hokkaido/A0105/A010501/1000259/
からあげ 潤,北海道函館市千代台町2-6 , からあげ,999,60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/138983/320x320_square_138983758.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1060702/
大三坂,北海道函館市元町17-9 , カフェ・喫茶（その他）、アイスクリーム,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/135985/320x320_square_135985083.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1043148/
手打そば いしくら,北海道函館市柏木町15-30 , そば,60000,"1,999",1,1,2,2,2,2,1,1,1,1,1,1,2.0,2.0,2.5,1.0,1.0,2.0,1.0,1.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,2,3,3,2,1.5,3,イカ　マガキ　,イカ　マガキ　,イカ　エビ　マガキ　,エビ　,エビ　,イカ　エビ　,イカ　,イカ　,,,,マガキ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/164418/320x320_square_2c267517977f226409ce7976a689ef13.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1001066/
本格海鮮居酒屋　地元家,北海道函館市亀田町14-1 , ラーメン,60000,999,2,2,2,1,1,2,2,2,1,1,1,1,2.5,2.5,3,1.0,1.0,2.0,1.0,1.0,1,1.0,1.0,2.5,2,2,1,2,2,1,2,2,1,2,4,5,3,1.5,2,イカ　ホタテガイ　マガキ　,イカ　ホタテガイ　マガキ　,イカ　ホタテガイ　マガキ　エビ　,エビ　,エビ　,イカ　エビ　,イカ　,イカ　,,クロマグロ　,クロマグロ　,クロマグロ　ホタテガイ　マガキ　,['イカ'],https://tblg.k-img.com/images/shared/nophoto/nophoto_320x320.png,,
なか卯 函館昭和店,北海道函館市昭和3-31-27 , 牛丼、親子丼、うどん,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,2.0,1.0,1,1,1,1,1,1,1,1,2,2,3,2,1,1,2,,,エビ　,エビ　,エビ　,エビ　,,,サケ　,サケ　,サケ　ブリ　,ブリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/155941/320x320_square_155941113.jpg,http://www.nakau.co.jp/,https://tabelog.com/hokkaido/A0105/A010501/1001833/
つかさ,北海道函館市梁川町19-10 第5セイコービル 1F, 寿司,"19,999",60000,3,3,5,5,5,5,5,5,5,3,3,3,4,3.5,4.5,2.0,2.0,3.5,3.5,3,2.5,3,4.5,3.5,4,3,3,1,1,2,4,3,2,4,5,5,5,4.5,2,ホタテガイ　キチジ　ニシン　イカ　エゾアワビ　ヤリイカ　,ホタテガイ　キチジ　ニシン　イカ　ヤリイカ　,ウニ　エビ　ホタテガイ　キチジ　ニシン　イカ　ヤリイカ　,ウニ　エビ　,ウニ　エビ　,ウニ　エビ　ウバガイ　ケガニ　イカ　,ウニ　ウバガイ　スルメイカ　ケガニ　イカ　,ウニ　ウバガイ　スルメイカ　イカ　,ウニ　サケ　ウバガイ　,サケ　クロマグロ　ニシン　シシャモ　,サケ　ズワイガニ　クロマグロ　キチジ　ニシン　シシャモ　エゾアワビ　,ズワイガニ　ホタテガイ　クロマグロ　キチジ　エゾアワビ　,"['ウニ', 'ニシン', 'ウバガイ', 'スルメイカ', 'ケガニ', 'イカ', 'ヤリイカ']",https://tblg.k-img.com/restaurant/images/Rvw/135521/320x320_square_135521953.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1041766/
グルメ回転寿司 函太郎 五稜郭公園店,北海道函館市五稜郭町25-17 , 回転寿司,"3,999","2,999",2,2,2,1,1,2,2,2,1,1,1,1,2.5,2.5,3.5,2.0,2.0,2.5,2.0,2.5,2.5,2.0,2.5,3,4,3,4,4,5,2,2,2,4,4,5,5,2,2.5,4,イカ　ホタテガイ　マガキ　,イカ　ホタテガイ　マガキ　,イカ　エビ　ホタテガイ　ウニ　マガキ　,エビ　ウニ　,エビ　ウニ　,イカ　エビ　ウニ　,イカ　ウニ　,イカ　ウニ　サンマ　,サケ　ウニ　サンマ　,クロマグロ　サケ　,クロマグロ　タコ　サケ　,クロマグロ　タコ　ホタテガイ　マガキ　,"['イカ', 'タコ', 'ウニ']",https://tblg.k-img.com/restaurant/images/Rvw/63548/320x320_square_63548974.jpg,http://www.hakodate.ne.jp/kantaro/,https://tabelog.com/hokkaido/A0105/A010501/1004338/
赤から 五稜郭店,北海道函館市本町32-8 , 居酒屋、鍋（その他）、ホルモン,"4,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,,,,,,,,,,,ブリ　,ブリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/2633/320x320_square_2633105.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1009957/
ラーメン響 乃木店,北海道函館市乃木町5-25 , ラーメン,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/125251/320x320_square_125251898.jpg,http://www.hakodate-hibiki.com/index.html,https://tabelog.com/hokkaido/A0105/A010501/1051699/
一花亭たびじ,北海道函館市若松町8-20 どんぶり横丁内, 魚介料理・海鮮料理、海鮮丼,60000,"1,999",5,5,5,2,2,5,5,5,2,1,1,1,2.5,2.5,3.5,2.0,2.0,2.5,2.0,2.0,1.0,1.0,2.0,2.5,3,2,3,3,3,2,3,2,2,4,5,5,5,2.5,4,イカ　ヤリイカ　ホタテガイ　,イカ　ヤリイカ　ホタテガイ　,イカ　ウニ　エビ　ヤリイカ　ホタテガイ　ホッケ　,ウニ　エビ　ホッケ　,ウニ　エビ　ホッケ　,イカ　ウニ　エビ　,イカ　ウニ　,イカ　ウニ　,ウニ　,クロマグロ　,クロマグロ　ブリ　,クロマグロ　ブリ　ホタテガイ　,"['イカ', 'ウニ', 'ヤリイカ', 'ホッケ']",https://tblg.k-img.com/restaurant/images/Rvw/154290/320x320_square_154290634.jpg,http://sugawara.shop-pro.jp/?mode=f2,https://tabelog.com/hokkaido/A0105/A010501/1008792/
ガスト 函館鍛治店,北海道函館市鍛治2-1-3 , ファミレス,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/131007/320x320_square_131007681.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1058936/
あじさい 函館ＪＲＡ店,北海道函館市駒場町12-2 函館競馬場 競馬場内, ラーメン,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/155979/320x320_square_155979126.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1033385/
